chr,start,end,strand,pvalue,qvalue,meth.diff
Chr2,22893874,22893974,*,0.00586179795871603,0.911788734741697,0.119893425252423
Chr4,18259327,18259427,*,0.00586253904971859,0.911788734741697,0.421510567484913
Chr2,3357154,3357254,*,0.00586388975748976,0.911788734741697,0.199552004596833
Chr4,28828845,28828945,*,0.00586415609742438,0.911788734741697,-0.102575558276085
Chr3,1380749,1380849,*,0.00587648086072545,0.911788734741697,0.218552813018594
Chr2,2880661,2880761,*,0.00587876204947807,0.911788734741697,0.114246550401686
Chr4,24565365,24565465,*,0.00588315772899458,0.911788734741697,0.0887225219041556
Chr3,12504944,12505044,*,0.00588346953382312,0.911788734741697,0.329163952322104
Chr1,12721440,12721540,*,0.00588616370426332,0.911788734741697,0.0948954709159996
Chr2,24109898,24109998,*,0.00588645626838207,0.911788734741697,-0.304418658763922
Chr1,25866437,25866537,*,0.00589004327499141,0.911788734741697,0.273691400765591
Chr4,9490288,9490388,*,0.00589026982734371,0.911788734741697,-0.214764573389588
Chr1,667003,667103,*,0.00589293426852083,0.911788734741697,0.126020742818148
Chr3,2357542,2357642,*,0.00590893256680728,0.911788734741697,0.18105640194634
Chr2,9759407,9759507,*,0.00591030854689641,0.911788734741697,-0.114306956108912
Chr3,3642905,3643005,*,0.00591489619681634,0.911788734741697,-0.121029807294241
Chr4,8254415,8254515,*,0.00591730842747444,0.911788734741697,0.176229865844939
Chr1,14214733,14214833,*,0.00592313509560986,0.911788734741697,0.154523103518884
Chr2,482802,482902,*,0.00593750616472677,0.911788734741697,-0.0775145900016706
Chr5,8065559,8065659,*,0.00596050667136731,0.911788734741697,-0.331243131873871
Chr1,25085692,25085792,*,0.00596608959525761,0.911788734741697,-0.368983348072563
Chr2,21229874,21229974,*,0.00596725863266579,0.911788734741697,0.0784229682869033
Chr3,11407353,11407453,*,0.00597144177197774,0.911788734741697,-0.319344490177814
Chr5,13176764,13176864,*,0.00597308622433926,0.911788734741697,0.153949947730571
Chr5,12342308,12342408,*,0.00598075829794047,0.911788734741697,0.222364498917459
Chr3,7680499,7680599,*,0.00598474201428703,0.911788734741697,-0.106536204595959
Chr1,27962191,27962291,*,0.00598629175983585,0.911788734741697,0.107583375228954
Chr5,8467089,8467189,*,0.00599508319837166,0.911788734741697,0.235709095336694
Chr4,14793545,14793645,*,0.005997963392076,0.911788734741697,0.0959808917659103
Chr2,20151574,20151674,*,0.00600124329551782,0.911788734741697,-0.113257484334626
Chr5,1746925,1747025,*,0.0060061465423768,0.911788734741697,0.0899136924371851
Chr1,27415151,27415251,*,0.00600800031271486,0.911788734741697,-0.170565691177351
Chr5,59768,59868,*,0.0060087024911775,0.911788734741697,-0.170243340327654
Chr2,6589654,6589754,*,0.00601142294020517,0.911788734741697,-0.141891025656269
Chr1,1109273,1109373,*,0.00601322094949467,0.911788734741697,-0.24814936190019
Chr2,8654964,8655064,*,0.00602195225978116,0.911788734741697,0.103052502513505
Chr1,18949710,18949810,*,0.00602501122150194,0.911788734741697,0.0953060051888397
Chr1,6147019,6147119,*,0.00602565419905213,0.911788734741697,-0.234613248957683
Chr3,21134460,21134560,*,0.00602631467910186,0.911788734741697,0.131054524338371
Chr5,14368125,14368225,*,0.0060291907603155,0.911788734741697,0.133459996522811
Chr5,4753751,4753851,*,0.00603025618260854,0.911788734741697,0.0840347681471645
Chr3,18675583,18675683,*,0.00603939714655849,0.911788734741697,0.107755286733774
Chr3,15359367,15359467,*,0.00604164514644004,0.911788734741697,-0.226505469720694
Chr4,20692780,20692880,*,0.00604202817548526,0.911788734741697,0.0914965011970105
Chr3,19875808,19875908,*,0.00605320572436411,0.911788734741697,-0.155114425812653
Chr3,16299747,16299847,*,0.00605905013887905,0.911788734741697,0.194124825908338
Chr3,27871501,27871601,*,0.00606668541648041,0.911788734741697,0.0799743881635741
Chr5,24856322,24856422,*,0.00607347342069658,0.911788734741697,0.12604375499205
Chr3,18443776,18443876,*,0.00607369544687418,0.911788734741697,-0.300698801834947
Chr1,10577498,10577598,*,0.00608776392588928,0.911788734741697,-0.283788759046015
Chr5,6528037,6528137,*,0.00609472501705358,0.911788734741697,0.110106499789993
Chr2,23711068,23711168,*,0.0060969515652933,0.911788734741697,0.177144679284319
Chr1,26390991,26391091,*,0.00610005588762516,0.911788734741697,0.148486538308978
Chr2,26889173,26889273,*,0.00611350372989791,0.911788734741697,0.0660762694289436
Chr3,29485720,29485820,*,0.00611372732188783,0.911788734741697,0.317949327301971
Chr2,15718122,15718222,*,0.00611679013023787,0.911788734741697,0.140714835388805
Chr5,2019810,2019910,*,0.00613523455661751,0.911788734741697,-0.294486840151816
Chr5,2518212,2518312,*,0.00613659914708753,0.911788734741697,-0.215878126300935
Chr1,10189146,10189246,*,0.00613829655502618,0.911788734741697,-0.0851526345757255
Chr4,1963048,1963148,*,0.00614662595995928,0.911788734741697,0.138187473107233
Chr4,6525310,6525410,*,0.00614887633709367,0.911788734741697,-0.114579315444782
Chr1,21615419,21615519,*,0.00615304315749461,0.911788734741697,-0.231734437417732
Chr3,23383567,23383667,*,0.00615812690894238,0.911788734741697,-0.263646787005147
Chr4,5665242,5665342,*,0.0061624554657261,0.911788734741697,-0.308864657141733
Chr2,9276784,9276884,*,0.00616718577001623,0.911788734741697,-0.18809403083585
Chr5,3568017,3568117,*,0.00616867854607499,0.911788734741697,-0.149360340438689
Chr1,2504841,2504941,*,0.00616944605404152,0.911788734741697,0.246639709621644
Chr5,5158222,5158322,*,0.00617182759207037,0.911788734741697,-0.369777341522791
Chr3,2178737,2178837,*,0.00617464789364644,0.911788734741697,0.29868509359346
Chr2,5969526,5969626,*,0.00620598444093718,0.911788734741697,0.17898002085061
Chr1,4115719,4115819,*,0.00620984135235384,0.911788734741697,0.434753007982014
Chr3,13217385,13217485,*,0.00621090732545545,0.911788734741697,-0.0610080858591393
Chr1,24647105,24647205,*,0.00621137285983853,0.911788734741697,-0.133769451759866
Chr3,24504169,24504269,*,0.00621274782292108,0.911788734741697,-0.331075707038155
Chr4,19836947,19837047,*,0.00621361571553163,0.911788734741697,0.26254918858116
Chr2,23106501,23106601,*,0.00621988071469189,0.911788734741697,0.163802981836833
Chr2,29367762,29367862,*,0.00622041177829442,0.911788734741697,-0.253729524133861
Chr2,23068387,23068487,*,0.00622076857234222,0.911788734741697,0.0874620085885824
Chr5,21951021,21951121,*,0.00623447521916492,0.911788734741697,-0.196829154574939
Chr4,26337089,26337189,*,0.00623448126270216,0.911788734741697,-0.126327677686052
Chr4,3645648,3645748,*,0.00624055339791718,0.911788734741697,0.0997645683569162
Chr1,21182458,21182558,*,0.00624215654722072,0.911788734741697,0.146030104292658
Chr5,4885293,4885393,*,0.00624485135566342,0.911788734741697,-0.431754103378566
Chr4,14462130,14462230,*,0.0062524458474428,0.911788734741697,0.140924801587965
Chr1,17751347,17751447,*,0.00625376014947296,0.911788734741697,0.154046769320319
Chr5,4631482,4631582,*,0.00625679493634148,0.911788734741697,-0.388880691564209
Chr1,3111874,3111974,*,0.00625687784748517,0.911788734741697,0.206449658135426
Chr2,26492832,26492932,*,0.00625979461849796,0.911788734741697,0.0796999128736018
Chr1,22035888,22035988,*,0.00626091035890177,0.911788734741697,-0.0989122262928523
Chr1,19496803,19496903,*,0.00626512666916641,0.911788734741697,0.219484896914778
Chr5,25247101,25247201,*,0.00626697547532816,0.911788734741697,0.197858694904899
Chr4,1663412,1663512,*,0.00627485262121003,0.911788734741697,-0.258632866016996
Chr3,1043213,1043313,*,0.00627668034614316,0.911788734741697,-0.306475955719052
Chr5,19044781,19044881,*,0.00628700683175667,0.911788734741697,-0.0629539783323221
Chr5,3505469,3505569,*,0.00629145254598674,0.911788734741697,-0.194242522205526
Chr3,16151163,16151263,*,0.00629980184089169,0.911788734741697,0.146006544074749
Chr5,2038980,2039080,*,0.00631132523383457,0.911788734741697,-0.114267361574908
Chr2,14390495,14390595,*,0.00631999237273297,0.911788734741697,-0.216400668826607
Chr3,4214346,4214446,*,0.00632699555423545,0.911788734741697,0.147672862504324
Chr1,7433912,7434012,*,0.00632701639638783,0.911788734741697,0.0649548295891193
Chr3,3735293,3735393,*,0.00632748959174981,0.911788734741697,-0.177053943113265
Chr3,1217385,1217485,*,0.00633426926028768,0.911788734741697,-0.502879450420123
Chr4,16773759,16773859,*,0.00635301512891635,0.911788734741697,0.125288748132365
Chr5,13682196,13682296,*,0.00635596388230009,0.911788734741697,-0.408005403897036
Chr2,28257197,28257297,*,0.00635760169099969,0.911788734741697,-0.0519344134279251
Chr1,20037627,20037727,*,0.0063585558933309,0.911788734741697,-0.0624754528286665
Chr3,11525651,11525751,*,0.00637721166020293,0.911788734741697,0.20499181875119
Chr3,28855265,28855365,*,0.0063927730063424,0.911788734741697,-0.125681350468527
Chr5,17714844,17714944,*,0.00639464012127924,0.911788734741697,-0.142340101824595
Chr5,974038,974138,*,0.00640266007577668,0.911788734741697,-0.0704507155548803
Chr2,20169696,20169796,*,0.00640774945171683,0.911788734741697,-0.186124709480019
Chr1,24395553,24395653,*,0.00640917784033647,0.911788734741697,0.10711614840453
Chr5,24079391,24079491,*,0.00641728025121883,0.911788734741697,0.130342623022437
Chr3,25580140,25580240,*,0.00641819543203776,0.911788734741697,0.0480508779510282
Chr3,16362189,16362289,*,0.00641938167460718,0.911788734741697,0.0703752846699197
Chr1,19504078,19504178,*,0.00642332946579723,0.911788734741697,0.0666060170977505
Chr4,22299427,22299527,*,0.00642949586126617,0.911788734741697,0.157488379796695
Chr3,9510205,9510305,*,0.00643059002478017,0.911788734741697,0.138775647338435
Chr1,9491599,9491699,*,0.00643116143624258,0.911788734741697,0.218696135072008
Chr1,608396,608496,*,0.00643204133696589,0.911788734741697,-0.0896602408690781
Chr1,17246066,17246166,*,0.00643855917038435,0.911788734741697,0.118450054062785
Chr5,18530667,18530767,*,0.00643865462086777,0.911788734741697,-0.177470614271532
Chr4,21144589,21144689,*,0.00645272177052917,0.911788734741697,-0.128892683308852
Chr5,22376053,22376153,*,0.00645387363281376,0.911788734741697,0.0521678188713049
Chr1,17486413,17486513,*,0.00645419770128665,0.911788734741697,-0.34815851798715
Chr1,17535160,17535260,*,0.00645793983344551,0.911788734741697,-0.111717556627932
Chr2,14096904,14097004,*,0.00645813135782339,0.911788734741697,0.108004487509738
Chr4,4033546,4033646,*,0.00645898507897599,0.911788734741697,-0.107889082161988
Chr3,28336340,28336440,*,0.00646137708804383,0.911788734741697,-0.0655677761576521
Chr2,12487960,12488060,*,0.00646451863514955,0.911788734741697,0.12440917444426
Chr4,7417519,7417619,*,0.00646881459945454,0.911788734741697,0.268210761066452
Chr2,4858648,4858748,*,0.00647131565417542,0.911788734741697,-0.110916038592706
Chr2,12371560,12371660,*,0.00647602195435321,0.911788734741697,0.132282334457485
Chr1,28248570,28248670,*,0.00648292404940678,0.911788734741697,-0.285816000357126
Chr1,23367540,23367640,*,0.00648293831018163,0.911788734741697,-0.0689849975377062
Chr4,19590045,19590145,*,0.00648635688720976,0.911788734741697,-0.254050537018347
Chr5,2421901,2422001,*,0.00648736724499507,0.911788734741697,0.207910881955528
Chr5,6768520,6768620,*,0.00649922107675671,0.911788734741697,0.0803722808464179
Chr4,24722866,24722966,*,0.00650004733801838,0.911788734741697,0.324466721558437
Chr5,16277401,16277501,*,0.00650028048856195,0.911788734741697,-0.0655392838399621
Chr4,20990724,20990824,*,0.00650144039368755,0.911788734741697,-0.153238237739474
Chr3,9270416,9270516,*,0.00650392688692374,0.911788734741697,-0.0704172969623702
Chr3,8893213,8893313,*,0.00650455694767031,0.911788734741697,0.241598181670316
Chr5,16914347,16914447,*,0.00651351823084478,0.911788734741697,-0.0579814021440651
Chr2,13411369,13411469,*,0.00651378087765953,0.911788734741697,-0.160177921785624
Chr4,27613338,27613438,*,0.00651412446047385,0.911788734741697,-0.0700494076152847
Chr5,28559814,28559914,*,0.00651653506365473,0.911788734741697,0.184333417666999
Chr2,6772201,6772301,*,0.00651675564204838,0.911788734741697,0.0942060951051471
Chr4,9640849,9640949,*,0.00651805460260059,0.911788734741697,-0.190780731777796
Chr1,12725385,12725485,*,0.00652329823016996,0.911788734741697,0.0558715121609695
Chr5,27332099,27332199,*,0.0065357564272539,0.911788734741697,-0.0877189190391328
Chr1,12088243,12088343,*,0.00653576104265723,0.911788734741697,0.0924950951710844
Chr1,1194380,1194480,*,0.00654285377894617,0.911788734741697,0.31496617408185
Chr4,12913905,12914005,*,0.00654426466522834,0.911788734741697,0.158567711373607
Chr5,28352787,28352887,*,0.00654603541006452,0.911788734741697,-0.073170507874557
Chr1,3077432,3077532,*,0.006549296008949,0.911788734741697,-0.174313340740416
Chr1,27887520,27887620,*,0.00655817453253651,0.911788734741697,0.0938779077795018
Chr2,6191915,6192015,*,0.00656655840479825,0.911788734741697,-0.326301413470949
Chr2,27739187,27739287,*,0.0065671656618953,0.911788734741697,0.277837097009724
Chr3,12712110,12712210,*,0.00656922315334674,0.911788734741697,-0.143445060999009
Chr1,950165,950265,*,0.00657929070489029,0.911788734741697,0.291520138125995
Chr1,4719150,4719250,*,0.00658712830246604,0.911788734741697,-0.18638996484644
Chr3,28473534,28473634,*,0.0065873787727438,0.911788734741697,0.193243191654325
Chr5,20340081,20340181,*,0.00659076853518723,0.911788734741697,0.133971904715519
Chr3,24405001,24405101,*,0.00660235787946882,0.911788734741697,-0.05406845531345
Chr1,2686258,2686358,*,0.00661052453231465,0.911788734741697,-0.374110884963993
Chr2,647117,647217,*,0.00661368348217071,0.911788734741697,-0.0828656406498808
Chr3,17574615,17574715,*,0.00661579943049936,0.911788734741697,-0.0569296077067239
Chr3,20810619,20810719,*,0.00662899440002047,0.911788734741697,0.257171868043742
Chr3,28811269,28811369,*,0.00663570366538456,0.911788734741697,0.20033179987999
Chr4,16483947,16484047,*,0.00663853048943558,0.911788734741697,-0.206282400663297
Chr1,6625163,6625263,*,0.00664186609034944,0.911788734741697,0.162829834861705
Chr3,18482172,18482272,*,0.00664721765667705,0.911788734741697,-0.266387344957879
Chr2,3331252,3331352,*,0.00665544389137607,0.911788734741697,0.189490104215684
Chr5,1722416,1722516,*,0.0066592570279517,0.911788734741697,-0.0980307262796129
Chr4,11855699,11855799,*,0.00666019438017586,0.911788734741697,0.0705724036653839
Chr4,14660473,14660573,*,0.00666527488140921,0.911788734741697,0.388612681803031
Chr2,1937963,1938063,*,0.00666968917811484,0.911788734741697,0.219347276510203
Chr4,15485501,15485601,*,0.00667054937855164,0.911788734741697,0.0768484328173648
Chr1,21170337,21170437,*,0.00668442875255577,0.911788734741697,-0.424200600400037
Chr4,6700968,6701068,*,0.0066889559669828,0.911788734741697,0.187225728389691
Chr5,26111008,26111108,*,0.00669060729628819,0.911788734741697,0.240634024409117
Chr2,29684951,29685051,*,0.00669653647054051,0.911788734741697,-0.0815335557893149
Chr4,14443979,14444079,*,0.00670391193276784,0.911788734741697,0.0538504876005959
Chr2,8607013,8607113,*,0.00670812575300872,0.911788734741697,-0.116826789756525
Chr2,4664426,4664526,*,0.00671206225945814,0.911788734741697,-0.402139871417655
Chr2,14793915,14794015,*,0.00671470210543325,0.911788734741697,-0.101858168012226
Chr3,13644394,13644494,*,0.00672290799702118,0.911788734741697,0.153813328609176
Chr5,26013899,26013999,*,0.00673078455210642,0.911788734741697,-0.130048938865736
Chr1,13097111,13097211,*,0.00673390101813765,0.911788734741697,0.307500362738994
Chr3,15487558,15487658,*,0.00673925053381664,0.911788734741697,-0.303237327262561
Chr1,15227114,15227214,*,0.0067433477952913,0.911788734741697,0.076874613092642
Chr3,8703223,8703323,*,0.0067453305601121,0.911788734741697,0.358743561352688
Chr4,4902406,4902506,*,0.00674937848997878,0.911788734741697,-0.293480607470564
Chr1,28886647,28886747,*,0.00675406604243166,0.911788734741697,-0.195398848604117
Chr3,4198921,4199021,*,0.0067565845507342,0.911788734741697,0.232950123695128
Chr1,28952668,28952768,*,0.00676259446814128,0.911788734741697,-0.363673073845307
Chr2,24109891,24109991,*,0.00676636727229285,0.911788734741697,0.3305153499078
Chr5,26970277,26970377,*,0.0067682247844842,0.911788734741697,-0.106666036198846
Chr3,20477192,20477292,*,0.00676884357158984,0.911788734741697,-0.0594873423220599
Chr2,5567415,5567515,*,0.00677324866889628,0.911788734741697,-0.300973922895062
Chr2,20090808,20090908,*,0.00677953642022755,0.911788734741697,-0.0979529994903941
Chr2,6857817,6857917,*,0.00678564115399229,0.911788734741697,0.0720369943808529
Chr1,4989548,4989648,*,0.00678951130911287,0.911788734741697,0.104202996939593
Chr1,5841337,5841437,*,0.00679578735414784,0.911788734741697,0.172000023338719
Chr3,1454767,1454867,*,0.00680532600791735,0.911788734741697,-0.222902517007817
Chr1,2847393,2847493,*,0.00680864134042987,0.911788734741697,-0.289152580296607
Chr5,16441183,16441283,*,0.00681456693883527,0.911788734741697,-0.12351879694371
Chr5,12700606,12700706,*,0.00681803936301123,0.911788734741697,0.0680145087470065
Chr4,26342737,26342837,*,0.00682265392943539,0.911788734741697,-0.0776408758218742
Chr1,21362524,21362624,*,0.00682319282713148,0.911788734741697,0.0611973864977091
Chr1,4342626,4342726,*,0.00682550230893687,0.911788734741697,0.0526446054815618
Chr2,12232915,12233015,*,0.00682597923662284,0.911788734741697,-0.257514957477935
Chr2,29264228,29264328,*,0.0068289250565213,0.911788734741697,0.227094974634414
Chr1,12021389,12021489,*,0.00683027382772057,0.911788734741697,0.226152460866508
Chr2,25850517,25850617,*,0.00683555602931298,0.911788734741697,0.151861223464108
Chr2,25193591,25193691,*,0.00683596617740723,0.911788734741697,0.0947272717095066
Chr2,19274349,19274449,*,0.00684097898352539,0.911788734741697,0.0697764379098305
Chr4,4247624,4247724,*,0.00684099297728477,0.911788734741697,0.176364660993771
Chr2,2590677,2590777,*,0.00685254255447265,0.911788734741697,-0.0510137038093075
Chr2,1386874,1386974,*,0.00685811170312628,0.911788734741697,0.114682363124637
Chr1,5308288,5308388,*,0.00686079238597633,0.911788734741697,-0.118590144261025
Chr4,19695004,19695104,*,0.00688096150495863,0.911788734741697,0.0611451285053885
Chr5,5423412,5423512,*,0.00688684414941822,0.911788734741697,0.22387266643311
Chr5,21962374,21962474,*,0.00688794024437711,0.911788734741697,-0.499247954795231
Chr3,24540824,24540924,*,0.00689321174581011,0.911788734741697,0.301663341146057
Chr4,5090221,5090321,*,0.00689530952153441,0.911788734741697,0.215430834937846
Chr5,21816283,21816383,*,0.00689710403141321,0.911788734741697,0.120077467061015
Chr1,3140888,3140988,*,0.00690572466447645,0.911788734741697,-0.269375027767859
Chr4,25128785,25128885,*,0.00690838602618133,0.911788734741697,-0.648686359976673
Chr3,22862105,22862205,*,0.00690896796725677,0.911788734741697,0.0956785576909608
Chr2,29059713,29059813,*,0.00691103288864637,0.911788734741697,-0.318809100685201
Chr3,4231744,4231844,*,0.00691141569695578,0.911788734741697,0.128269540718891
Chr5,17855571,17855671,*,0.00691592932649903,0.911788734741697,0.071966959742133
Chr5,27529958,27530058,*,0.00691711056231902,0.911788734741697,0.076927730997992
Chr2,27815043,27815143,*,0.0069218175850064,0.911788734741697,-0.138724287304036
Chr5,26777002,26777102,*,0.00692541846962859,0.911788734741697,0.137290845520091
Chr2,18810001,18810101,*,0.00692761286488493,0.911788734741697,0.254211811028932
Chr2,9165726,9165826,*,0.00693405618503961,0.911788734741697,-0.108938966697788
Chr5,23084481,23084581,*,0.00693694007095415,0.911788734741697,-0.0659184983570614
Chr2,18590083,18590183,*,0.00694022332552622,0.911788734741697,0.12443044714691
Chr3,15241458,15241558,*,0.00694331743814222,0.911788734741697,-0.130490459047225
Chr1,20408034,20408134,*,0.00694500863983854,0.911788734741697,-0.0709432532728935
Chr2,17460309,17460409,*,0.00694720361641172,0.911788734741697,-0.208471716568073
Chr1,28394550,28394650,*,0.00695008691953898,0.911788734741697,-0.264480060264238
Chr3,29885498,29885598,*,0.00695609496735382,0.911788734741697,0.136773280510688
Chr1,11435838,11435938,*,0.00696021201975553,0.911788734741697,-0.0742798235630267
Chr5,9737912,9738012,*,0.00697121138645523,0.911788734741697,-0.104406036244128
Chr1,18466038,18466138,*,0.00697611491921202,0.911788734741697,0.169354226885675
Chr1,7041779,7041879,*,0.00698407123064377,0.911788734741697,-0.147727173814574
Chr1,5630632,5630732,*,0.00698505751969392,0.911788734741697,-0.184395238186822
Chr4,23993164,23993264,*,0.00698727201871746,0.911788734741697,-0.0883960089991406
Chr4,4281566,4281666,*,0.00699048887930578,0.911788734741697,0.0682046928648325
Chr1,15143159,15143259,*,0.00699068798371803,0.911788734741697,-0.325667635187031
Chr4,29249932,29250032,*,0.00699630178777876,0.911788734741697,0.0641624437272449
Chr5,2692003,2692103,*,0.00699887749229908,0.911788734741697,0.107145963976926
Chr2,13072692,13072792,*,0.00700432883156915,0.911788734741697,-0.402711149440815
Chr3,29279333,29279433,*,0.0070066632666628,0.911788734741697,0.172868688321781
Chr5,18909699,18909799,*,0.00701652614051968,0.911788734741697,-0.11768885859861
Chr5,20375409,20375509,*,0.00702171159833555,0.911788734741697,-0.281571152237418
Chr1,14371872,14371972,*,0.00702260178205583,0.911788734741697,-0.12966842756232
Chr4,11140863,11140963,*,0.00703064042557753,0.911788734741697,-0.462780869141556
Chr1,14020574,14020674,*,0.00703432994660932,0.911788734741697,0.126461630617086
Chr2,28558665,28558765,*,0.00703977914414823,0.911788734741697,0.402661055027997
Chr2,4546579,4546679,*,0.00705537278682847,0.911788734741697,-0.181569632190102
Chr4,14164954,14165054,*,0.0070677000009047,0.911788734741697,0.126660972397783
Chr3,9050299,9050399,*,0.0070680143908624,0.911788734741697,0.0906731050223026
Chr5,5964113,5964213,*,0.0070825324683215,0.911788734741697,0.0722431686971927
Chr4,13457571,13457671,*,0.00708718017681995,0.911788734741697,-0.0548509901728501
Chr1,26914175,26914275,*,0.00709180256225511,0.911788734741697,-0.367463958115396
Chr5,11876589,11876689,*,0.00709827695526871,0.911788734741697,0.116097628594515
Chr2,27847942,27848042,*,0.00711055955474464,0.911788734741697,-0.157330765158359
Chr3,16890699,16890799,*,0.00711325190106319,0.911788734741697,-0.411663955794483
Chr5,4086392,4086492,*,0.00713123178756009,0.911788734741697,-0.0794388191254889
Chr5,18676227,18676327,*,0.00714026491412169,0.911788734741697,0.148297253406134
Chr5,28651288,28651388,*,0.00714229154666518,0.911788734741697,-0.134774336677261
Chr5,27305806,27305906,*,0.00715061293957253,0.911788734741697,-0.154561372919807
Chr4,9319458,9319558,*,0.00715329585669139,0.911788734741697,0.112836495161604
Chr3,13000833,13000933,*,0.00716386173134731,0.911788734741697,-0.35405857123081
Chr1,24186346,24186446,*,0.0071644020909176,0.911788734741697,-0.212719883267778
Chr3,12526479,12526579,*,0.00716480283638558,0.911788734741697,-0.155429207751239
Chr5,26535407,26535507,*,0.00716745077187419,0.911788734741697,0.259753092446633
Chr3,6080275,6080375,*,0.00717113903803341,0.911788734741697,0.079871316809799
Chr3,2823278,2823378,*,0.00717127292359172,0.911788734741697,0.0891437646873754
Chr4,20814267,20814367,*,0.00717379301370538,0.911788734741697,-0.397472699704083
Chr4,18063482,18063582,*,0.00717558200094191,0.911788734741697,-0.0766084651199975
Chr4,13578043,13578143,*,0.00719021517024887,0.911788734741697,0.0503546992779178
Chr4,24524472,24524572,*,0.00719100351911743,0.911788734741697,-0.287142268009706
Chr2,2297517,2297617,*,0.00719247230765225,0.911788734741697,0.0697649930908145
Chr1,960341,960441,*,0.00719654776373961,0.911788734741697,0.252207494901051
Chr1,6207728,6207828,*,0.00719770961052185,0.911788734741697,0.0741009516845324
Chr1,7387695,7387795,*,0.00719803941728644,0.911788734741697,0.151165412143681
Chr2,2191331,2191431,*,0.007206118144653,0.911788734741697,0.224250040763609
Chr4,27542838,27542938,*,0.00721554866443708,0.911788734741697,0.179735635763306
Chr2,26764861,26764961,*,0.00721718017336663,0.911788734741697,0.0905043291722122
Chr5,1016630,1016730,*,0.00721757166336451,0.911788734741697,0.166590837581679
Chr4,3830513,3830613,*,0.00722054234022071,0.911788734741697,-0.334917435164256
Chr5,14017671,14017771,*,0.00723354374488959,0.911788734741697,-0.419173883350455
Chr1,29394644,29394744,*,0.00725357109980974,0.911788734741697,-0.0598775275008031
Chr5,13197817,13197917,*,0.00725383311887889,0.911788734741697,0.110947783091347
Chr1,24988018,24988118,*,0.00725492218114239,0.911788734741697,-0.13170784495827
Chr5,4806481,4806581,*,0.00725840106895285,0.911788734741697,0.0923021329414792
Chr2,19879683,19879783,*,0.00726092202627084,0.911788734741697,-0.0715937866889867
Chr1,3877233,3877333,*,0.00726356118970897,0.911788734741697,0.110321721099307
Chr5,17417113,17417213,*,0.00726705435723829,0.911788734741697,0.431418485846963
Chr2,13769415,13769515,*,0.00727219840348139,0.911788734741697,-0.0949811824211905
Chr1,14697246,14697346,*,0.00727701596475393,0.911788734741697,0.108018430750951
Chr3,3229630,3229730,*,0.00727938107543797,0.911788734741697,-0.05931565567992
Chr4,10718319,10718419,*,0.00728065467718587,0.911788734741697,0.0733727003863138
Chr1,22138265,22138365,*,0.0072862844885144,0.911788734741697,-0.305248589044295
Chr2,121602,121702,*,0.00729432431535765,0.911788734741697,0.179089946532183
Chr2,28490092,28490192,*,0.00729557696150301,0.911788734741697,0.0947623701492331
Chr5,16865259,16865359,*,0.00729639305109615,0.911788734741697,-0.201336454684132
Chr3,28992575,28992675,*,0.00730006820877017,0.911788734741697,-0.289788441288208
Chr1,23481456,23481556,*,0.0073038661027568,0.911788734741697,-0.0802570255775142
Chr2,23075380,23075480,*,0.00730747716093055,0.911788734741697,0.375501609175025
Chr4,1332864,1332964,*,0.00731141285452111,0.911788734741697,-0.205738868468827
Chr5,14795082,14795182,*,0.00731236720782411,0.911788734741697,-0.25687328380537
Chr2,12767899,12767999,*,0.00731292465153207,0.911788734741697,-0.144742247872254
Chr2,12014051,12014151,*,0.0073132573345333,0.911788734741697,0.211122216161837
Chr5,12643912,12644012,*,0.00731405480938847,0.911788734741697,0.0634436383878988
Chr1,19410940,19411040,*,0.00731528689514705,0.911788734741697,-0.106681522330021
Chr3,28037302,28037402,*,0.00731912960636695,0.911788734741697,-0.228488909496344
Chr1,24568090,24568190,*,0.00732138586143525,0.911788734741697,-0.0734891673245376
Chr1,29235444,29235544,*,0.0073224359496718,0.911788734741697,-0.0669961820982534
Chr4,9586296,9586396,*,0.0073295426679613,0.911788734741697,-0.273939547743431
Chr4,5424483,5424583,*,0.00733133085358171,0.911788734741697,-0.305030037584246
Chr1,27620906,27621006,*,0.00733169313645591,0.911788734741697,-0.252147291135652
Chr2,145213,145313,*,0.00733209820464791,0.911788734741697,-0.0794154961562016
Chr1,18933516,18933616,*,0.00733254643960834,0.911788734741697,0.120396295365688
Chr5,1258988,1259088,*,0.00733348397972898,0.911788734741697,0.0610663834653996
Chr3,12223206,12223306,*,0.00733995010816926,0.911788734741697,0.0790717795203835
Chr3,2565427,2565527,*,0.00734087965149344,0.911788734741697,-0.456466698716423
Chr2,21692517,21692617,*,0.00734569461738844,0.911788734741697,-0.144610988297495
Chr3,28531676,28531776,*,0.0073597342624359,0.911788734741697,0.105773407604772
Chr4,22332799,22332899,*,0.0073657669223929,0.911788734741697,0.127221030372801
Chr2,14300631,14300731,*,0.00736758715177327,0.911788734741697,0.20259213869926
Chr5,23885518,23885618,*,0.00737180446998996,0.911788734741697,0.203048330112902
Chr3,8204394,8204494,*,0.00737451883927269,0.911788734741697,-0.315695928401131
Chr1,1232459,1232559,*,0.00737749558156901,0.911788734741697,0.161020596243432
Chr1,24225431,24225531,*,0.00737829599470819,0.911788734741697,-0.0726929738629724
Chr2,14604753,14604853,*,0.00738276210322735,0.911788734741697,0.175274265363397
Chr1,13706358,13706458,*,0.0073910036676324,0.911788734741697,0.0471009648972551
